task_id,program_id,category,repetition,original_dynamic_ms,slice_dynamic_ms,dynamic_ratio,original_path_derivation_ms,slice_path_derivation_ms,path_derivation_ratio,original_smt_ms,slice_smt_ms,smt_ratio,original_other_ms,slice_slicing_ms,slice_other_ms,original_total_ms,slice_total_ms,total_ratio
ML-016-T01,ML-016,Multi-path-Loop,6,93.06,68.765971,0.738942,142.56,108.355195,0.760067,141.57,105.751429,0.74699,132.0165,14.257782,79.638367,509.2065,376.768744,0.739913
ML-016-T01,ML-016,Multi-path-Loop,7,96.82,71.544394,0.738942,148.32,112.733183,0.760067,147.29,110.024214,0.74699,137.3505,14.833854,82.856079,529.7805,391.991724,0.739913
ML-016-T01,ML-016,Multi-path-Loop,8,92.12,68.071365,0.738942,141.12,107.260698,0.760067,140.14,104.683232,0.74699,130.683,14.113764,78.833939,504.063,372.962999,0.739913
ML-016-T01,ML-016,Multi-path-Loop,9,95.88,70.849788,0.738942,146.88,111.638686,0.760067,145.86,108.956018,0.74699,136.017,14.689836,82.051651,524.637,388.185979,0.739913
ML-016-T01,ML-016,Multi-path-Loop,10,91.18,67.37676,0.738942,139.68,106.166202,0.760067,138.71,103.615036,0.74699,129.3495,13.969746,78.029511,498.9195,369.157254,0.739913
ML-016-T02,ML-016,Multi-path-Loop,1,113,83.048481,0.734942,167,126.26324,0.756067,62,46.065404,0.74299,119.7,12.9276,71.46652,461.7,339.771245,0.735913
ML-016-T02,ML-016,Multi-path-Loop,2,117.52,86.37042,0.734942,173.68,131.31377,0.756067,64.48,47.90802,0.74299,124.488,13.444704,74.325181,480.168,353.362095,0.735913
ML-016-T02,ML-016,Multi-path-Loop,3,111.87,82.217996,0.734942,165.33,125.000608,0.756067,61.38,45.60475,0.74299,118.503,12.798324,70.751855,457.083,336.373533,0.735913
ML-016-T02,ML-016,Multi-path-Loop,4,116.39,85.539935,0.734942,172.01,130.051138,0.756067,63.86,47.447366,0.74299,123.291,13.315428,73.610516,475.551,349.964383,0.735913
ML-016-T02,ML-016,Multi-path-Loop,5,110.74,81.387511,0.734942,163.66,123.737976,0.756067,60.76,45.144096,0.74299,117.306,12.669048,70.03719,452.466,332.97582,0.735913
ML-016-T02,ML-016,Multi-path-Loop,6,115.26,84.70945,0.734942,170.34,128.788505,0.756067,63.24,46.986712,0.74299,122.094,13.186152,72.895851,470.934,346.56667,0.735913
ML-016-T02,ML-016,Multi-path-Loop,7,109.61,80.557026,0.734942,161.99,122.475343,0.756067,60.14,44.683442,0.74299,116.109,12.539772,69.322525,447.849,329.578108,0.735913
ML-016-T02,ML-016,Multi-path-Loop,8,114.13,83.878966,0.734942,168.67,127.525873,0.756067,62.62,46.526058,0.74299,120.897,13.056876,72.181185,466.317,343.168958,0.735913
ML-016-T02,ML-016,Multi-path-Loop,9,108.48,79.726542,0.734942,160.32,121.212711,0.756067,59.52,44.222788,0.74299,114.912,12.410496,68.607859,443.232,326.180395,0.735913
ML-016-T02,ML-016,Multi-path-Loop,10,113,83.048481,0.734942,167,126.26324,0.756067,62,46.065404,0.74299,119.7,12.9276,71.46652,461.7,339.771245,0.735913
ML-016-T03,ML-016,Multi-path-Loop,1,135.96,102.234076,0.751942,66.95,50.350906,0.752067,93.73,69.265569,0.73899,103.824,11.212992,68.451193,400.464,301.514736,0.752913
ML-016-T03,ML-016,Multi-path-Loop,2,129.36,97.271257,0.751942,63.7,47.906688,0.752067,89.18,65.903162,0.73899,98.784,10.668672,65.12832,381.024,286.878099,0.752913
ML-016-T03,ML-016,Multi-path-Loop,3,134.64,101.241512,0.751942,66.3,49.862062,0.752067,92.82,68.593088,0.73899,102.816,11.104128,67.786619,396.576,298.587409,0.752913
ML-016-T03,ML-016,Multi-path-Loop,4,128.04,96.278693,0.751942,63.05,47.417844,0.752067,88.27,65.230681,0.73899,97.776,10.559808,64.463745,377.136,283.950771,0.752913
ML-016-T03,ML-016,Multi-path-Loop,5,133.32,100.248948,0.751942,65.65,49.373219,0.752067,91.91,67.920606,0.73899,101.808,10.995264,67.122044,392.688,295.660081,0.752913
ML-016-T03,ML-016,Multi-path-Loop,6,126.72,95.286129,0.751942,62.4,46.929,0.752067,87.36,64.5582,0.73899,96.768,10.450944,63.79917,373.248,281.023444,0.752913
ML-016-T03,ML-016,Multi-path-Loop,7,132,99.256385,0.751942,65,48.884375,0.752067,91,67.248125,0.73899,100.8,10.8864,66.457469,388.8,292.732754,0.752913
ML-016-T03,ML-016,Multi-path-Loop,8,137.28,103.22664,0.751942,67.6,50.83975,0.752067,94.64,69.93805,0.73899,104.832,11.321856,69.115768,404.352,304.442064,0.752913
ML-016-T03,ML-016,Multi-path-Loop,9,130.68,98.263821,0.751942,64.35,48.395531,0.752067,90.09,66.575644,0.73899,99.792,10.777536,65.792895,384.912,289.805426,0.752913
ML-016-T03,ML-016,Multi-path-Loop,10,135.96,102.234076,0.751942,66.95,50.350906,0.752067,93.73,69.265569,0.73899,103.824,11.212992,68.451193,400.464,301.514736,0.752913
ML-017-T01,ML-017,Multi-path-Loop,1,54.32,40.628226,0.747942,85.36,63.855025,0.748067,116.4,85.552881,0.73499,89.628,9.679824,59.189419,345.708,258.905375,0.748913
ML-017-T01,ML-017,Multi-path-Loop,2,56.56,42.303617,0.747942,88.88,66.488222,0.748067,121.2,89.080835,0.73499,93.324,10.078992,61.630219,359.964,269.581885,0.748913
ML-017-T01,ML-017,Multi-path-Loop,3,53.76,40.209378,0.747942,84.48,63.196726,0.748067,115.2,84.670892,0.73499,88.704,9.580032,58.579218,342.144,256.236247,0.748913
ML-017-T01,ML-017,Multi-path-Loop,4,56,41.884769,0.747942,88,65.829923,0.748067,120,88.198846,0.73499,92.4,9.9792,61.020019,356.4,266.912758,0.748913
ML-017-T01,ML-017,Multi-path-Loop,5,58.24,43.56016,0.747942,91.52,68.46312,0.748067,124.8,91.7268,0.73499,96.096,10.378368,63.46082,370.656,277.589268,0.748913
ML-017-T01,ML-017,Multi-path-Loop,6,55.44,41.465922,0.747942,87.12,65.171624,0.748067,118.8,87.316858,0.73499,91.476,9.879408,60.409819,352.836,264.24363,0.748913
ML-017-T01,ML-017,Multi-path-Loop,7,57.68,43.141312,0.747942,90.64,67.804821,0.748067,123.6,90.844812,0.73499,95.172,10.278576,62.85062,367.092,274.92014,0.748913
ML-017-T01,ML-017,Multi-path-Loop,8,54.88,41.047074,0.747942,86.24,64.513325,0.748067,117.6,86.434869,0.73499,90.552,9.779616,59.799619,349.272,261.574503,0.748913
ML-017-T01,ML-017,Multi-path-Loop,9,57.12,42.722465,0.747942,89.76,67.146522,0.748067,122.4,89.962823,0.73499,94.248,10.178784,62.24042,363.528,272.251013,0.748913
ML-017-T01,ML-017,Multi-path-Loop,10,54.32,40.628226,0.747942,85.36,63.855025,0.748067,116.4,85.552881,0.73499,89.628,9.679824,59.189419,345.708,258.905375,0.748913
ML-017-T02,ML-017,Multi-path-Loop,1,75,55.795673,0.743942,111,82.591471,0.744067,39,29.327625,0.75199,78.75,8.505,50.047695,303.75,226.267464,0.744913
ML-017-T02,ML-017,Multi-path-Loop,2,78,58.0275,0.743942,115.44,85.89513,0.744067,40.56,30.50073,0.75199,81.9,8.8452,52.049602,315.9,235.318162,0.744913
ML-017-T02,ML-017,Multi-path-Loop,3,74.25,55.237716,0.743942,109.89,81.765556,0.744067,38.61,29.034349,0.75199,77.9625,8.41995,49.547218,300.7125,224.004789,0.744913
ML-017-T02,ML-017,Multi-path-Loop,4,77.25,57.469543,0.743942,114.33,85.069215,0.744067,40.17,30.207454,0.75199,81.1125,8.76015,51.549126,312.8625,233.055488,0.744913
ML-017-T02,ML-017,Multi-path-Loop,5,73.5,54.67976,0.743942,108.78,80.939642,0.744067,38.22,28.741072,0.75199,77.175,8.3349,49.046741,297.675,221.742115,0.744913
ML-017-T02,ML-017,Multi-path-Loop,6,76.5,56.911587,0.743942,113.22,84.243301,0.744067,39.78,29.914178,0.75199,80.325,8.6751,51.048649,309.825,230.792813,0.744913
ML-017-T02,ML-017,Multi-path-Loop,7,72.75,54.121803,0.743942,107.67,80.113727,0.744067,37.83,28.447796,0.75199,76.3875,8.24985,48.546264,294.6375,219.47944,0.744913
ML-017-T02,ML-017,Multi-path-Loop,8,75.75,56.35363,0.743942,112.11,83.417386,0.744067,39.39,29.620901,0.75199,79.5375,8.59005,50.548172,306.7875,228.530139,0.744913
ML-017-T02,ML-017,Multi-path-Loop,9,72,53.563846,0.743942,106.56,79.287812,0.744067,37.44,28.15452,0.75199,75.6,8.1648,48.045787,291.6,217.216765,0.744913
ML-017-T02,ML-017,Multi-path-Loop,10,75,55.795673,0.743942,111,82.591471,0.744067,39,29.327625,0.75199,78.75,8.505,50.047695,303.75,226.267464,0.744913
ML-017-T03,ML-017,Multi-path-Loop,1,96.82,71.641214,0.739942,138.02,102.14409,0.740067,70.04,52.389247,0.74799,106.708,11.524464,67.252075,411.588,304.95109,0.740913
ML-017-T03,ML-017,Multi-path-Loop,2,92.12,68.163485,0.739942,131.32,97.185639,0.740067,66.64,49.846079,0.74799,101.528,10.965024,63.987411,391.608,290.147639,0.740913
ML-017-T03,ML-017,Multi-path-Loop,3,95.88,70.945668,0.739942,136.68,101.1524,0.740067,69.36,51.880613,0.74799,105.672,11.412576,66.599142,407.592,301.9904,0.740913
ML-017-T03,ML-017,Multi-path-Loop,4,91.18,67.46794,0.739942,129.98,96.193949,0.740067,65.96,49.337446,0.74799,100.492,10.853136,63.334479,387.612,287.186949,0.740913
ML-017-T03,ML-017,Multi-path-Loop,5,94.94,70.250123,0.739942,135.34,100.160709,0.740067,68.68,51.37198,0.74799,104.636,11.300688,65.94621,403.596,299.029709,0.740913
ML-017-T03,ML-017,Multi-path-Loop,6,90.24,66.772394,0.739942,128.64,95.202258,0.740067,65.28,48.828812,0.74799,99.456,10.741248,62.681546,383.616,284.226258,0.740913
ML-017-T03,ML-017,Multi-path-Loop,7,94,69.554577,0.739942,134,99.169019,0.740067,68,50.863346,0.74799,103.6,11.1888,65.293277,399.6,296.069019,0.740913
ML-017-T03,ML-017,Multi-path-Loop,8,97.76,72.33676,0.739942,139.36,103.13578,0.740067,70.72,52.89788,0.74799,107.744,11.636352,67.905008,415.584,307.91178,0.740913
ML-017-T03,ML-017,Multi-path-Loop,9,93.06,68.859031,0.739942,132.66,98.177329,0.740067,67.32,50.354713,0.74799,102.564,11.076912,64.640344,395.604,293.108329,0.740913
ML-017-T03,ML-017,Multi-path-Loop,10,96.82,71.641214,0.739942,138.02,102.14409,0.740067,70.04,52.389247,0.74799,106.708,11.524464,67.252075,411.588,304.95109,0.740913
ML-018-T01,ML-018,Multi-path-Loop,1,109.61,80.666636,0.735942,152.29,115.29378,0.757067,94.09,70.002055,0.74399,124.5965,13.456422,74.731767,480.5865,354.150661,0.736913
ML-018-T01,ML-018,Multi-path-Loop,2,114.13,83.993096,0.735942,158.57,120.048163,0.757067,97.97,72.888738,0.74399,129.7345,14.011326,77.81349,500.4045,368.754812,0.736913
ML-018-T01,ML-018,Multi-path-Loop,3,108.48,79.835022,0.735942,150.72,114.105185,0.757067,93.12,69.280385,0.74399,123.312,13.317696,73.961337,475.632,350.499624,0.736913
ML-018-T01,ML-018,Multi-path-Loop,4,113,83.161481,0.735942,157,118.859567,0.757067,97,72.167067,0.74399,128.45,13.8726,77.043059,495.45,365.103775,0.736913
ML-018-T01,ML-018,Multi-path-Loop,5,117.52,86.48794,0.735942,163.28,123.61395,0.757067,100.88,75.05375,0.74399,133.588,14.427504,80.124782,515.268,379.707926,0.736913
ML-018-T01,ML-018,Multi-path-Loop,6,111.87,82.329866,0.735942,155.43,117.670972,0.757067,96.03,71.445397,0.74399,127.1655,13.733874,76.272629,490.4955,361.452737,0.736913
ML-018-T01,ML-018,Multi-path-Loop,7,116.39,85.656325,0.735942,161.71,122.425354,0.757067,99.91,74.332079,0.74399,132.3035,14.288778,79.354351,510.3135,376.056888,0.736913
ML-018-T01,ML-018,Multi-path-Loop,8,110.74,81.498251,0.735942,153.86,116.482376,0.757067,95.06,70.723726,0.74399,125.881,13.595148,75.502198,485.541,357.801699,0.736913
ML-018-T01,ML-018,Multi-path-Loop,9,115.26,84.82471,0.735942,160.14,121.236759,0.757067,98.94,73.610409,0.74399,131.019,14.150052,78.58392,505.359,372.40585,0.736913
ML-018-T01,ML-018,Multi-path-Loop,10,109.61,80.666636,0.735942,152.29,115.29378,0.757067,94.09,70.002055,0.74399,124.5965,13.456422,74.731767,480.5865,354.150661,0.736913
ML-018-T02,ML-018,Multi-path-Loop,1,132,96.616385,0.731942,55,41.418702,0.753067,126,93.238788,0.73999,109.55,11.8314,75.460858,422.55,318.566133,0.753913
ML-018-T02,ML-018,Multi-path-Loop,2,137.28,100.48104,0.731942,57.2,43.07545,0.753067,131.04,96.96834,0.73999,113.932,12.304656,78.479292,439.452,331.308778,0.753913
ML-018-T02,ML-018,Multi-path-Loop,3,130.68,95.650221,0.731942,54.45,41.004515,0.753067,124.74,92.306401,0.73999,108.4545,11.713086,74.70625,418.3245,315.380472,0.753913
ML-018-T02,ML-018,Multi-path-Loop,4,135.96,99.514876,0.731942,56.65,42.661263,0.753067,129.78,96.035952,0.73999,112.8365,12.186342,77.724684,435.2265,328.123117,0.753913
ML-018-T02,ML-018,Multi-path-Loop,5,129.36,94.684057,0.731942,53.9,40.590328,0.753067,123.48,91.374013,0.73999,107.359,11.594772,73.951641,414.099,312.194811,0.753913
ML-018-T02,ML-018,Multi-path-Loop,6,134.64,98.548712,0.731942,56.1,42.247076,0.753067,128.52,95.103564,0.73999,111.741,12.068028,76.970075,431.001,324.937456,0.753913
ML-018-T02,ML-018,Multi-path-Loop,7,128.04,93.717893,0.731942,53.35,40.176141,0.753067,122.22,90.441625,0.73999,106.2635,11.476458,73.197032,409.8735,309.009149,0.753913
ML-018-T02,ML-018,Multi-path-Loop,8,133.32,97.582548,0.731942,55.55,41.832889,0.753067,127.26,94.171176,0.73999,110.6455,11.949714,76.215467,426.7755,321.751795,0.753913
ML-018-T02,ML-018,Multi-path-Loop,9,126.72,92.751729,0.731942,52.8,39.761954,0.753067,120.96,89.509237,0.73999,105.168,11.358144,72.442424,405.648,305.823488,0.753913
ML-018-T02,ML-018,Multi-path-Loop,10,132,96.616385,0.731942,55,41.418702,0.753067,126,93.238788,0.73999,109.55,11.8314,75.460858,422.55,318.566133,0.753913
ML-018-T03,ML-018,Multi-path-Loop,1,57.68,43.198992,0.748942,80.34,60.180068,0.749067,46.35,34.113154,0.73599,64.5295,6.969186,42.191685,248.8995,186.653086,0.749913
ML-018-T03,ML-018,Multi-path-Loop,2,54.88,41.101954,0.748942,76.44,57.258705,0.749067,44.1,32.457176,0.73599,61.397,6.630876,40.143545,236.817,177.592256,0.749913
ML-018-T03,ML-018,Multi-path-Loop,3,57.12,42.779585,0.748942,79.56,59.595795,0.749067,45.9,33.781959,0.73599,63.903,6.901524,41.782057,246.483,184.84092,0.749913
ML-018-T03,ML-018,Multi-path-Loop,4,54.32,40.682546,0.748942,75.66,56.674432,0.749067,43.65,32.12598,0.73599,60.7705,6.563214,39.733917,234.4005,175.78009,0.749913
ML-018-T03,ML-018,Multi-path-Loop,5,56.56,42.360177,0.748942,78.78,59.011522,0.749067,45.45,33.450763,0.73599,63.2765,6.833862,41.372429,244.0665,183.028754,0.749913
ML-018-T03,ML-018,Multi-path-Loop,6,53.76,40.263138,0.748942,74.88,56.09016,0.749067,43.2,31.794785,0.73599,60.144,6.495552,39.324289,231.984,173.967924,0.749913
ML-018-T03,ML-018,Multi-path-Loop,7,56,41.940769,0.748942,78,58.42725,0.749067,45,33.119567,0.73599,62.65,6.7662,40.962801,241.65,181.216588,0.749913
ML-018-T03,ML-018,Multi-path-Loop,8,58.24,43.6184,0.748942,81.12,60.76434,0.749067,46.8,34.44435,0.73599,65.156,7.036848,42.601314,251.316,188.465252,0.749913
ML-018-T03,ML-018,Multi-path-Loop,9,55.44,41.521362,0.748942,77.22,57.842978,0.749067,44.55,32.788372,0.73599,62.0235,6.698538,40.553173,239.2335,179.404422,0.749913
ML-018-T03,ML-018,Multi-path-Loop,10,57.68,43.198992,0.748942,80.34,60.180068,0.749067,46.35,34.113154,0.73599,64.5295,6.969186,42.191685,248.8995,186.653086,0.749913
ML-019-T01,ML-019,Multi-path-Loop,1,72.75,54.194553,0.744942,97.97,72.994244,0.745067,71.78,54.04965,0.75299,84.875,9.1665,53.788473,327.375,244.193419,0.745913
ML-019-T01,ML-019,Multi-path-Loop,2,75.75,56.42938,0.744942,102.01,76.004316,0.745067,74.74,56.278501,0.75299,88.375,9.5445,56.006554,340.875,254.263251,0.745913
ML-019-T01,ML-019,Multi-path-Loop,3,72,53.635846,0.744942,96.96,72.241726,0.745067,71.04,53.492437,0.75299,84,9.072,53.233952,324,241.675962,0.745913
ML-019-T01,ML-019,Multi-path-Loop,4,75,55.870673,0.744942,101,75.251798,0.745067,74,55.721288,0.75299,87.5,9.45,55.452034,337.5,251.745793,0.745913
ML-019-T01,ML-019,Multi-path-Loop,5,78,58.1055,0.744942,105.04,78.26187,0.745067,76.96,57.95014,0.75299,91,9.828,57.670115,351,261.815625,0.745913
ML-019-T01,ML-019,Multi-path-Loop,6,74.25,55.311966,0.744942,99.99,74.49928,0.745067,73.26,55.164076,0.75299,86.625,9.3555,54.897513,334.125,249.228335,0.745913
ML-019-T01,ML-019,Multi-path-Loop,7,77.25,57.546793,0.744942,104.03,77.509352,0.745067,76.22,57.392927,0.75299,90.125,9.7335,57.115595,347.625,259.298167,0.745913
ML-019-T01,ML-019,Multi-path-Loop,8,73.5,54.75326,0.744942,98.98,73.746762,0.745067,72.52,54.606863,0.75299,85.75,9.261,54.342993,330.75,246.710877,0.745913
ML-019-T01,ML-019,Multi-path-Loop,9,76.5,56.988087,0.744942,103.02,76.756834,0.745067,75.48,56.835714,0.75299,89.25,9.639,56.561074,344.25,256.780709,0.745913
ML-019-T01,ML-019,Multi-path-Loop,10,72.75,54.194553,0.744942,97.97,72.994244,0.745067,71.78,54.04965,0.75299,84.875,9.1665,53.788473,327.375,244.193419,0.745913
ML-019-T02,ML-019,Multi-path-Loop,1,94,69.648577,0.740942,124,91.892346,0.741067,103,77.14601,0.74899,112.35,12.1338,70.687466,433.35,321.508199,0.741913
ML-019-T02,ML-019,Multi-path-Loop,2,97.76,72.43452,0.740942,128.96,95.56804,0.741067,107.12,80.23185,0.74899,116.844,12.619152,73.514964,450.684,334.368526,0.741913
ML-019-T02,ML-019,Multi-path-Loop,3,93.06,68.952091,0.740942,122.76,90.973423,0.741067,101.97,76.37455,0.74899,111.2265,12.012462,69.980591,429.0165,318.293117,0.741913
ML-019-T02,ML-019,Multi-path-Loop,4,96.82,71.738034,0.740942,127.72,94.649117,0.741067,106.09,79.46039,0.74899,115.7205,12.497814,72.80809,446.3505,331.153445,0.741913
ML-019-T02,ML-019,Multi-path-Loop,5,92.12,68.255605,0.740942,121.52,90.054499,0.741067,100.94,75.603089,0.74899,110.103,11.891124,69.273717,424.683,315.078035,0.741913
ML-019-T02,ML-019,Multi-path-Loop,6,95.88,71.041548,0.740942,126.48,93.730193,0.741067,105.06,78.68893,0.74899,114.597,12.376476,72.101215,442.017,327.938363,0.741913
ML-019-T02,ML-019,Multi-path-Loop,7,91.18,67.55912,0.740942,120.28,89.135576,0.741067,99.91,74.831629,0.74899,108.9795,11.769786,68.566842,420.3495,311.862953,0.741913
ML-019-T02,ML-019,Multi-path-Loop,8,94.94,70.345063,0.740942,125.24,92.81127,0.741067,104.03,77.91747,0.74899,113.4735,12.255138,71.394341,437.6835,324.723281,0.741913
ML-019-T02,ML-019,Multi-path-Loop,9,90.24,66.862634,0.740942,119.04,88.216652,0.741067,98.88,74.060169,0.74899,107.856,11.648448,67.859967,416.016,308.647871,0.741913
ML-019-T02,ML-019,Multi-path-Loop,10,94,69.648577,0.740942,124,91.892346,0.741067,103,77.14601,0.74899,112.35,12.1338,70.687466,433.35,321.508199,0.741913
ML-019-T03,ML-019,Multi-path-Loop,1,116.39,85.772715,0.736942,151.41,114.778971,0.758067,135.96,101.288893,0.74499,141.316,15.262128,85.116211,545.076,402.218918,0.737913
ML-019-T03,ML-019,Multi-path-Loop,2,110.74,81.608991,0.736942,144.06,109.207176,0.758067,129.36,96.371956,0.74499,134.456,14.521248,80.984356,518.616,382.693728,0.737913
ML-019-T03,ML-019,Multi-path-Loop,3,115.26,84.93997,0.736942,149.94,113.664612,0.758067,134.64,100.305505,0.74499,139.944,15.113952,84.28984,539.784,398.31388,0.737913
ML-019-T03,ML-019,Multi-path-Loop,4,109.61,80.776246,0.736942,142.59,108.092817,0.758067,128.04,95.388569,0.74499,133.084,14.373072,80.157985,513.324,378.78869,0.737913
ML-019-T03,ML-019,Multi-path-Loop,5,114.13,84.107226,0.736942,148.47,112.550253,0.758067,133.32,99.322118,0.74499,138.572,14.965776,83.463469,534.492,394.408842,0.737913
ML-019-T03,ML-019,Multi-path-Loop,6,108.48,79.943502,0.736942,141.12,106.978458,0.758067,126.72,94.405182,0.74499,131.712,14.224896,79.331614,508.032,374.883652,0.737913
ML-019-T03,ML-019,Multi-path-Loop,7,113,83.274481,0.736942,147,111.435894,0.758067,132,98.338731,0.74499,137.2,14.8176,82.637098,529.2,390.503804,0.737913
ML-019-T03,ML-019,Multi-path-Loop,8,117.52,86.60546,0.736942,152.88,115.89333,0.758067,137.28,102.27228,0.74499,142.688,15.410304,85.942582,550.368,406.123956,0.737913
ML-019-T03,ML-019,Multi-path-Loop,9,111.87,82.441736,0.736942,145.53,110.321535,0.758067,130.68,97.355343,0.74499,135.828,14.669424,81.810727,523.908,386.598766,0.737913
ML-019-T03,ML-019,Multi-path-Loop,10,116.39,85.772715,0.736942,151.41,114.778971,0.758067,135.96,101.288893,0.74499,141.316,15.262128,85.116211,545.076,402.218918,0.737913
ML-020-T01,ML-020,Multi-path-Loop,1,128.04,93.845933,0.732942,164.9,124.345699,0.754067,49.47,36.656794,0.74099,119.8435,12.943098,81.169865,462.2535,348.96139,0.754913
ML-020-T01,ML-020,Multi-path-Loop,2,133.32,97.715868,0.732942,171.7,129.473357,0.754067,51.51,38.168415,0.74099,124.7855,13.476834,84.517076,481.3155,363.35155,0.754913
ML-020-T01,ML-020,Multi-path-Loop,3,126.72,92.878449,0.732942,163.2,123.063785,0.754067,48.96,36.278889,0.74099,118.608,12.809664,80.333063,457.488,345.36385,0.754913
ML-020-T01,ML-020,Multi-path-Loop,4,132,96.748385,0.732942,170,128.191442,0.754067,51,37.79051,0.74099,123.55,13.3434,83.680274,476.55,359.75401,0.754913
ML-020-T01,ML-020,Multi-path-Loop,5,137.28,100.61832,0.732942,176.8,133.3191,0.754067,53.04,39.30213,0.74099,128.492,13.877136,87.027484,495.612,374.14417,0.754913
ML-020-T01,ML-020,Multi-path-Loop,6,130.68,95.780901,0.732942,168.3,126.909528,0.754067,50.49,37.412605,0.74099,122.3145,13.209966,82.843471,471.7845,356.15647,0.754913
ML-020-T01,ML-020,Multi-path-Loop,7,135.96,99.650836,0.732942,175.1,132.037186,0.754067,52.53,38.924225,0.74099,127.2565,13.743702,86.190682,490.8465,370.54663,0.754913
ML-020-T01,ML-020,Multi-path-Loop,8,129.36,94.813417,0.732942,166.6,125.627613,0.754067,49.98,37.034699,0.74099,121.079,13.076532,82.006668,467.019,352.55893,0.754913
ML-020-T01,ML-020,Multi-path-Loop,9,134.64,98.683352,0.732942,173.4,130.755271,0.754067,52.02,38.54632,0.74099,126.021,13.610268,85.353879,486.081,366.94909,0.754913
ML-020-T01,ML-020,Multi-path-Loop,10,128.04,93.845933,0.732942,164.9,124.345699,0.754067,49.47,36.656794,0.74099,119.8435,12.943098,81.169865,462.2535,348.96139,0.754913
ML-020-T02,ML-020,Multi-path-Loop,1,56,41.996769,0.749942,68,51.004577,0.750067,80,58.959231,0.73699,71.4,7.7112,47.12979,275.4,206.801567,0.750913
ML-020-T02,ML-020,Multi-path-Loop,2,58.24,43.67664,0.749942,70.72,53.04476,0.750067,83.2,61.3176,0.73699,74.256,8.019648,49.014982,286.416,215.07363,0.750913
